"","DUID","SETTLEMENTDATE","OFFERDATE","VERSIONNO","PRICEBAND1","PRICEBAND2","PRICEBAND3","PRICEBAND4","PRICEBAND5","PRICEBAND6","PRICEBAND7","PRICEBAND8","PRICEBAND9","PRICEBAND10","LASTCHANGED"
"913","CPP_4","2019/05/01 00:00:00","2019/05/01 17:06:36",16,-908,-0.09,14.47,14.98,16.84,39.98,42.4,77.18,13165.99,13166,"2019/05/01 17:06:36"
"914","MCKAY1","2019/05/01 00:00:00","2019/05/01 17:14:18",382,-926.5,0,86.26,111.05,138.85,185.17,258.36,407.71,12326.03,13433.19,"2019/05/01 17:14:18"
"915","JLA02","2019/05/01 00:00:00","2019/05/01 17:19:20",14,-978.3,0.79,130.3,157.52,166.3,195.48,416.59,975.15,12766.81,14185.34,"2019/05/01 17:19:20"
"916","GSTONE4","2019/05/01 00:00:00","2019/05/01 17:27:07",91,-920.6,0.06,54.07,67.88,76.16,86.29,96.41,132.32,205.97,13348.7,"2019/05/01 17:27:07"
"917","GSTONE5","2019/05/01 00:00:00","2019/05/01 17:27:07",91,-924,0.06,54.27,68.13,76.44,86.61,96.77,132.81,206.73,13398,"2019/05/01 17:27:07"
"918","AGLHAL","2019/05/01 00:00:00","2019/05/01 17:28:51",3,-971.5,0,270.86,358.3,406.87,484.59,562.31,1326.64,10277.37,13600.02,"2019/05/01 17:28:51"
"919","QPS1","2019/05/01 00:00:00","2019/05/01 17:49:47",43,-985.4,62.75,97.59,122.41,146.6,373.39,569.64,10423.55,12859.29,14288.3,"2019/05/01 17:49:47"
"920","STAN-3","2019/05/01 00:00:00","2019/05/01 17:55:37",24,-907.5,18.51,44.45,51.02,58.98,65.1,95.86,131.25,272.96,13158.75,"2019/05/01 17:55:37"
"921","TARONG#3","2019/05/01 00:00:00","2019/05/01 17:55:37",24,-975.2,24.12,47.74,54.82,63.17,69.95,102.91,140.95,293.42,14140.4,"2019/05/01 17:55:37"
"922","TORRA2","2019/05/01 00:00:00","2019/05/01 17:56:13",380,-1000.9,85.08,101.09,115.1,148.13,260.23,320.29,1201.08,12110.89,14513.05,"2019/05/01 17:56:13"
"923","PPCCGT","2019/05/01 00:00:00","2019/05/01 17:57:08",416,-1000.5,68.53,77.54,83.54,96.85,316.16,591.3,1500.75,5002.5,14507.25,"2019/05/01 17:57:08"
"924","SHGEN","2019/05/01 00:00:00","2019/05/01 18:00:04",22,-998.1,0.01,28.26,65.85,107.52,199.08,240.01,287,13420.4,14472.45,"2019/05/01 18:00:04"
"925","SHPUMP","2019/05/01 00:00:00","2019/05/01 18:00:04",22,-0.01,20.27,28.38,32.44,40.55,50.69,76.03,111.51,304.13,14698.65,"2019/05/01 18:00:04"
"926","BRAEMAR6","2019/05/01 00:00:00","2019/05/01 18:03:38",7,-970.9,0,77.67,89.32,100.97,116.2,142.72,193.88,574.77,14078.05,"2019/05/01 18:03:38"
"927","GANNBG1","2019/05/01 00:00:00","2019/05/01 18:13:23",8,-992.9,0,49.54,92.23,100.17,129.96,258.05,445.7,10028.32,14397.08,"2019/05/01 18:13:23"
"928","BRAEMAR3","2019/05/01 00:00:00","2019/05/01 18:13:39",504,-970.9,-0.07,80.31,100,104.03,118.74,144.65,233.87,292.24,14078.05,"2019/05/01 18:13:39"
"929","ROMA_7","2019/05/01 00:00:00","2019/05/01 18:19:43",45,-949.56,66.36,70.46,82.53,101.74,281.75,1338.3,11863.68,13188.98,13768.49,"2019/05/01 18:19:43"
"930","ROMA_8","2019/05/01 00:00:00","2019/05/01 18:19:43",45,-949.56,66.36,70.46,82.53,101.74,281.75,1338.3,11863.68,13188.98,13768.49,"2019/05/01 18:19:43"
"931","TRIBUTE","2019/05/01 00:00:00","2019/05/01 18:22:39",70,-937.61,-65.55,-0.84,12.22,88.92,96.85,102.68,252.03,379.09,13596.65,"2019/05/01 18:22:39"
"932","W/HOE#1","2019/05/01 00:00:00","2019/05/01 18:46:01",95,-993.9,0,79.54,118.01,141.86,198.51,239.26,297.9,1400.84,12418.48,"2019/05/01 18:46:01"
"933","ER01","2019/05/01 00:00:00","2019/05/01 18:54:11",23,-982.8,25.08,48.15,51.7,56.98,81.28,118.93,292.87,13163.6,14250.6,"2019/05/01 18:54:11"
"934","ER02","2019/05/01 00:00:00","2019/05/01 18:54:11",23,-982.8,25.08,48.15,51.7,56.98,81.28,118.93,292.87,13163.6,14250.6,"2019/05/01 18:54:11"
"935","ER04","2019/05/01 00:00:00","2019/05/01 18:54:11",23,-985.3,25.14,48.27,51.83,57.13,81.48,119.23,293.62,13197.09,14286.85,"2019/05/01 18:54:11"
"936","JLB03","2019/05/01 00:00:00","2019/05/01 19:08:12",17,-978.3,0.79,126.07,148.35,157.5,195.47,240.36,313.05,10349.3,11251.23,"2019/05/01 19:08:12"
"937","LI_WY_CA","2019/05/01 00:00:00","2019/05/01 19:10:16",73,-997.44,-69.58,-0.74,13.16,94.77,103.21,109.41,268.28,403.51,14466.65,"2019/05/01 19:10:16"
"938","TREVALLN","2019/05/01 00:00:00","2019/05/01 19:10:16",73,-990.84,-69.3,-0.93,12.88,93.92,102.3,108.46,266.15,400.56,14368.05,"2019/05/01 19:10:16"
"939","BW01","2019/05/01 00:00:00","2019/05/01 19:13:07",374,-953.8,0,24.3,50.09,65.26,87.62,107.23,140,274.69,13830.06,"2019/05/01 19:13:07"
"940","BW02","2019/05/01 00:00:00","2019/05/01 19:13:07",374,-953.8,0,24.3,50.09,65.26,87.62,107.23,140,274.69,13830.06,"2019/05/01 19:13:07"
"941","BW03","2019/05/01 00:00:00","2019/05/01 19:13:07",374,-955.5,0,24.35,50.18,65.38,87.77,107.42,140.25,275.18,13854.71,"2019/05/01 19:13:07"
"942","STAN-2","2019/05/01 00:00:00","2019/05/01 19:28:21",26,-907.5,18.51,44.45,51.02,58.98,65.1,95.86,131.25,272.96,13158.75,"2019/05/01 19:28:21"
"943","STAN-4","2019/05/01 00:00:00","2019/05/01 19:28:21",26,-907.5,18.51,44.45,51.02,58.98,65.1,95.86,131.25,272.96,13158.75,"2019/05/01 19:28:21"
"944","TARONG#1","2019/05/01 00:00:00","2019/05/01 19:28:21",26,-975.2,24.12,47.74,54.82,63.17,69.95,102.91,140.95,293.42,14140.4,"2019/05/01 19:28:21"
"945","TNPS1","2019/05/01 00:00:00","2019/05/01 19:28:21",26,-975.5,6.76,15.51,63.29,84.75,96.46,104.26,293.51,13657.86,14144.75,"2019/05/01 19:28:21"
"946","CPP_3","2019/05/01 00:00:00","2019/05/01 19:32:55",18,-908,-0.09,14.47,14.98,16.84,39.98,42.4,77.18,13165.99,13166,"2019/05/01 19:32:55"
"947","LADBROK1","2019/05/01 00:00:00","2019/05/01 19:33:11",46,-947.4,60.31,82.19,100.43,139.74,302.14,470.79,10020.63,12363.39,13737.3,"2019/05/01 19:33:11"
"948","LADBROK2","2019/05/01 00:00:00","2019/05/01 19:33:11",46,-947.4,60.31,82.19,100.43,139.74,302.14,470.79,10020.63,12363.39,13737.3,"2019/05/01 19:33:11"
"949","HUMEV","2019/05/01 00:00:00","2019/05/01 19:33:22",1,-949.8,1,30,45,100,150,200,250,2000,13772.1,"2019/05/01 19:33:22"
"950","HUMEV","2019/05/01 00:00:00","2019/05/01 19:33:36",1,-949.8,1,30,45,100,150,200,250,2000,13772.1,"2019/05/01 19:33:36"
"951","HUMEV","2019/05/02 00:00:00","2019/05/01 19:34:07",1,-949.8,1,30,45,100,150,200,250,2000,13772.1,"2019/05/01 19:34:08"
"952","MPP_1","2019/05/01 00:00:00","2019/05/01 19:37:03",11,-981.2,0,8.79,10.26,24.53,49.06,98.12,245.3,294.36,14227.4,"2019/05/01 19:37:03"
"953","MPP_2","2019/05/01 00:00:00","2019/05/01 19:37:03",11,-981.2,0,8.79,10.26,24.53,49.06,98.12,245.3,294.36,14227.4,"2019/05/01 19:37:03"
"954","NPS","2019/05/01 00:00:00","2019/05/01 19:47:35",18,-996.2,0,91.54,115.22,123.23,147.21,194.25,242.31,11011.06,13001.01,"2019/05/01 19:47:35"
"955","YARWUN_1","2019/05/01 00:00:00","2019/05/01 19:52:18",58,-924.5,25,100,101,102,103,104,600,1000,9667,"2019/05/01 19:52:18"
"956","GUTHEGA","2019/05/01 00:00:00","2019/05/01 19:53:38",111,-953.7,0,25.04,29.56,32.42,66.38,119.16,285.8,428.21,13351.8,"2019/05/01 19:53:38"
"957","STAN-1","2019/05/02 00:00:00","2019/05/01 19:56:25",13,-907.5,18.51,44.45,51.02,58.98,65.1,95.86,131.25,272.96,13158.75,"2019/05/01 19:56:25"
"958","STAN-2","2019/05/02 00:00:00","2019/05/01 19:56:25",13,-907.5,18.51,44.45,51.02,58.98,65.1,95.86,131.25,272.96,13158.75,"2019/05/01 19:56:25"
"959","STAN-4","2019/05/02 00:00:00","2019/05/01 19:56:25",13,-907.5,18.51,44.45,51.02,58.98,65.1,95.86,131.25,272.96,13158.75,"2019/05/01 19:56:25"
"960","TARONG#1","2019/05/02 00:00:00","2019/05/01 19:56:25",13,-975.2,24.12,47.74,54.82,63.17,69.95,102.91,140.95,293.42,14140.4,"2019/05/01 19:56:25"
"961","TARONG#2","2019/05/02 00:00:00","2019/05/01 19:56:25",13,-975.2,24.12,47.74,54.82,63.17,69.95,102.91,140.95,293.42,14140.4,"2019/05/01 19:56:25"
"962","TARONG#4","2019/05/02 00:00:00","2019/05/01 19:56:25",13,-975.2,24.12,47.74,54.82,63.17,69.95,102.91,140.95,293.42,14140.4,"2019/05/01 19:56:25"
"963","TNPS1","2019/05/02 00:00:00","2019/05/01 19:56:25",13,-975.5,6.76,15.51,63.29,84.75,96.46,104.26,293.51,13657.86,14144.75,"2019/05/01 19:56:25"
"964","CALL_B_1","2019/05/01 00:00:00","2019/05/01 19:57:46",100,-906.9,-0.05,15.23,22.43,38.3,42.39,53.51,253.69,1269.66,13150.05,"2019/05/01 19:57:46"
"965","TORRB2","2019/05/01 00:00:00","2019/05/01 20:02:20",381,-1000.9,85.08,101.09,115.1,148.13,260.23,320.29,1201.08,12110.89,14513.05,"2019/05/01 20:02:20"
"966","BALBL1","2019/05/01 00:00:00","2019/05/01 20:07:24",7,-49.31,17.03,53.55,66.8,74.7,84.85,94.93,119.12,304.89,966.74,"2019/05/01 20:07:24"
"967","LD01","2019/05/01 00:00:00","2019/05/01 20:47:31",375,-953.7,0,65.82,82.99,114.45,274.68,425.36,1335.19,12731.87,13828.65,"2019/05/01 20:47:31"
"968","DDPS1","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-970.9,52.18,59.23,66.9,82.24,104.02,118.71,290.39,12124.6,14078.05,"2019/05/01 20:54:22"
"969","MSTUART3","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-884.2,41.37,76.84,108.12,177.16,387.01,3085.59,8832.98,12369.69,12820.9,"2019/05/01 20:54:22"
"970","OSB-AG","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-999.2,85.93,104.14,114.89,121.9,144.87,258.45,496.52,13039.36,14488.4,"2019/05/01 20:54:22"
"971","QPS2","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-985.4,62.75,97.59,122.41,146.6,373.39,569.64,10423.55,12859.29,14288.3,"2019/05/01 20:54:22"
"972","QPS4","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-985.4,62.75,97.59,122.41,146.6,373.39,569.64,10423.55,12859.29,14288.3,"2019/05/01 20:54:22"
"973","QPS5","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-985.4,62.74,97.58,111.38,122.4,147.58,373.38,569.64,10423.54,14288.3,"2019/05/01 20:54:22"
"974","ROMA_7","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-949.56,66.36,70.46,82.53,101.74,281.75,1338.3,11863.68,13188.98,13768.49,"2019/05/01 20:54:22"
"975","ROMA_8","2019/05/02 00:00:00","2019/05/01 20:54:22",20,-949.56,66.36,70.46,82.53,101.74,281.75,1338.3,11863.68,13188.98,13768.49,"2019/05/01 20:54:22"
"976","URANQ11","2019/05/02 00:00:00","2019/05/01 20:54:23",11,-960.9,66.35,83.63,95.95,115.34,144.62,276.32,289.23,13641.9,13933.05,"2019/05/01 20:54:23"
"977","URANQ12","2019/05/02 00:00:00","2019/05/01 20:54:23",11,-960.9,66.35,83.63,95.95,115.34,144.62,276.32,289.23,13641.9,13933.05,"2019/05/01 20:54:23"
"978","URANQ13","2019/05/02 00:00:00","2019/05/01 20:54:23",11,-960.9,66.35,83.63,95.95,115.34,144.62,276.32,289.23,13641.9,13933.05,"2019/05/01 20:54:23"
"979","URANQ14","2019/05/02 00:00:00","2019/05/01 20:54:23",11,-960.9,66.35,83.63,95.95,115.34,144.62,276.32,289.23,13641.9,13933.05,"2019/05/01 20:54:23"
"980","REECE2","2019/05/01 00:00:00","2019/05/01 21:12:17",75,-926.2,-64.64,-0.72,12.19,87.96,95.79,101.55,248.98,374.64,13432.8,"2019/05/01 21:12:17"
"981","LOYYB1","2019/05/01 00:00:00","2019/05/01 21:27:15",8,-979.8,-979.79,-147.95,-0.01,8.77,73,284.13,431.11,11266.72,13906.3,"2019/05/01 21:27:15"
"982","MORTLK12","2019/05/01 00:00:00","2019/05/01 21:34:29",48,-996.1,68.73,87.66,101.44,116.56,129.18,282.88,433.75,12998.95,14443.45,"2019/05/01 21:34:29"
"983","CETHANA","2019/05/01 00:00:00","2019/05/01 21:39:20",76,-962.67,-67.26,-0.83,12.59,91.34,99.48,105.47,258.8,389.28,13960.6,"2019/05/01 21:39:20"
"984","GANNBL1","2019/05/01 00:00:00","2019/05/01 21:55:46",9,-49.7,17.17,53.98,67.34,75.3,85.53,95.7,120.09,307.36,974.56,"2019/05/01 21:55:46"
"985","LYA1","2019/05/01 00:00:00","2019/05/01 22:01:05",365,-979.8,-0.01,8.77,29.4,48.01,57.81,95.04,235.15,489.9,14206.32,"2019/05/01 22:01:05"
"986","TUNGATIN","2019/05/01 00:00:00","2019/05/01 22:12:56",81,-918.14,-64.03,-0.66,12.14,87.25,95.02,100.73,246.77,371.46,13316.8,"2019/05/01 22:12:56"
"987","TUMUT3","2019/05/01 00:00:00","2019/05/01 22:44:29",123,-995.4,0,91.59,98.55,114.48,149.31,196.09,298.22,447.52,14132.69,"2019/05/01 22:44:29"
"988","UPPTUMUT","2019/05/01 00:00:00","2019/05/01 22:44:29",123,-1011.2,0,93.03,100.11,116.29,151.69,199.22,302.85,454.64,14358.03,"2019/05/01 22:44:29"
"989","BALBG1","2019/05/02 00:00:00","2019/05/01 23:06:55",6,-994.8,0,49.63,92.41,100.37,130.21,258.54,446.56,10047.49,14424.6,"2019/05/01 23:06:55"
"990","BALBL1","2019/05/02 00:00:00","2019/05/01 23:06:55",6,-49.31,17.03,53.55,66.8,74.7,84.85,94.93,119.12,304.89,966.74,"2019/05/01 23:06:55"
"991","MORTLK11","2019/05/01 00:00:00","2019/05/01 23:08:04",49,-996.1,68.73,87.66,101.44,116.56,129.18,282.88,433.75,12998.95,14443.45,"2019/05/01 23:08:04"
"992","BASTYAN","2019/05/01 00:00:00","2019/05/01 23:43:54",83,-940.85,-65.72,-0.79,12.32,89.29,97.25,103.1,252.97,380.49,13644.5,"2019/05/01 23:43:54"
"993","MACKNTSH","2019/05/01 00:00:00","2019/05/01 23:43:54",83,-928.03,-64.81,-0.76,12.17,88.09,95.94,101.71,249.42,375.33,13458.9,"2019/05/01 23:43:54"
"994","ER03","2019/05/01 00:00:00","2019/05/01 23:48:59",26,-985.3,25.14,48.27,51.83,57.13,81.48,119.23,293.62,13197.09,14286.85,"2019/05/01 23:48:59"
"995","REECE1","2019/05/01 00:00:00","2019/05/01 23:51:14",84,-934.81,-65.26,-0.75,12.28,88.75,96.66,102.48,251.27,378.1,13557.5,"2019/05/01 23:51:14"
"996","MURRAY","2019/05/01 00:00:00","2019/05/02 00:03:41",128,-906.9,0,77.09,92.5,105.2,136.04,180.47,263,407.93,13150.05,"2019/05/02 00:03:41"
"997","TVCC201","2019/05/01 00:00:00","2019/05/02 00:36:44",86,-999.9,-69.99,-1,12.93,94.72,103.17,109.39,268.61,404.14,14498.55,"2019/05/02 00:36:44"
"998","GORDON","2019/05/01 00:00:00","2019/05/02 01:12:41",88,-986.46,-68.74,-0.65,13.1,93.81,102.16,108.29,265.07,399.18,14308.6,"2019/05/02 01:12:41"
"999","POAT110","2019/05/01 00:00:00","2019/05/02 01:12:41",88,-979.53,-68.22,-0.61,13.05,93.19,101.48,107.57,263.28,396.43,14208.55,"2019/05/02 01:12:41"
"1000","POAT220","2019/05/01 00:00:00","2019/05/02 01:12:41",88,-990.84,-69.03,-0.63,13.18,94.25,102.63,108.79,266.29,400.98,14372.4,"2019/05/02 01:12:41"
"1001","GSTONE3","2019/05/01 00:00:00","2019/05/02 01:49:55",118,-920.6,0.06,54.07,67.88,76.16,86.29,96.41,132.32,205.97,13348.7,"2019/05/02 01:49:55"
"1002","GSTONE1","2019/05/01 00:00:00","2019/05/02 01:50:58",119,-924,0.06,54.27,68.13,76.44,86.61,96.77,132.81,206.73,13398,"2019/05/02 01:50:58"
"1003","BW04","2019/05/01 00:00:00","2019/05/02 01:56:33",378,-955.5,0,24.35,50.18,65.38,87.77,107.42,140.25,275.18,13854.71,"2019/05/02 01:56:33"
"1004","FISHER","2019/05/01 00:00:00","2019/05/02 02:00:21",90,-965.92,-67.54,-0.89,12.57,91.58,99.75,105.76,259.71,390.52,14007,"2019/05/02 02:00:21"
"1005","GSTONE2","2019/05/01 00:00:00","2019/05/02 02:13:51",120,-924,0.06,54.27,68.13,76.44,86.61,96.77,132.81,206.73,13398,"2019/05/02 02:13:51"
"1006","LKBONNY2","2019/05/01 00:00:00","2019/05/02 02:14:34",365,-914.4,-913.49,-138.82,-73.88,-46.18,-15.27,-2.83,18.47,36.94,11776.8,"2019/05/02 02:14:34"
"1007","LKBONNY3","2019/05/01 00:00:00","2019/05/02 02:14:34",365,-914.4,-913.5,-138.85,-73.9,-46.2,-15.29,-2.85,18.45,36.92,11776.79,"2019/05/02 02:14:34"
"1008","BBTHREE1","2019/05/03 00:00:00","2019/05/02 03:02:08",8,-999.84,-69.56,-0.54,13.4,95.31,100.75,112.75,269.08,404.76,14504.35,"2019/05/02 03:02:08"
"1009","BBTHREE2","2019/05/03 00:00:00","2019/05/02 03:02:08",8,-999.88,-69.6,-0.58,13.36,95.27,100.71,112.71,269.04,404.72,14504.35,"2019/05/02 03:02:08"
"1010","BBTHREE3","2019/05/03 00:00:00","2019/05/02 03:02:08",8,-999.86,-69.58,-0.56,13.38,95.29,100.73,112.73,269.06,404.74,14504.35,"2019/05/02 03:02:08"
"1011","BDL01","2019/05/03 00:00:00","2019/05/02 03:02:08",8,-1028.23,63.75,83.29,86.53,93.12,98.88,113.11,257.06,462.7,14909.34,"2019/05/02 03:02:08"
"1012","CALL_B_2","2019/05/01 00:00:00","2019/05/02 03:23:52",121,-906.9,-0.05,15.23,22.43,38.3,42.39,53.51,253.69,1269.66,13150.05,"2019/05/02 03:23:52"
"1013","GSTONE1","2019/05/02 00:00:00","2019/05/02 03:27:00",16,-924,0.06,54.27,68.13,76.44,86.61,96.77,132.81,206.73,13398,"2019/05/02 03:27:00"
"1014","VPGS1","2019/05/01 00:00:00","2019/05/02 03:28:47",132,-979.8,0,47.52,75.07,94.08,284.14,426.69,2185.71,8077.62,14207.1,"2019/05/02 03:28:47"
"1015","VPGS2","2019/05/01 00:00:00","2019/05/02 03:28:47",132,-979.8,0,47.52,75.07,94.08,284.14,426.69,2185.71,8077.62,14207.1,"2019/05/02 03:28:47"
"1016","VPGS3","2019/05/01 00:00:00","2019/05/02 03:28:47",132,-979.8,0,47.52,75.07,94.08,284.14,426.69,2185.71,8077.62,14207.1,"2019/05/02 03:28:47"
"1017","VPGS4","2019/05/01 00:00:00","2019/05/02 03:28:47",132,-979.8,0,47.52,75.07,94.08,284.14,426.69,2185.71,8077.62,14207.1,"2019/05/02 03:28:47"
"1018","VPGS5","2019/05/01 00:00:00","2019/05/02 03:28:47",132,-979.8,0,47.52,75.07,94.08,284.14,426.69,2185.71,8077.62,14207.1,"2019/05/02 03:28:47"
"1019","VPGS6","2019/05/01 00:00:00","2019/05/02 03:28:47",132,-979.8,0,47.52,75.07,94.08,284.14,426.69,2185.71,8077.62,14207.1,"2019/05/02 03:28:47"
"1020","HPRG1","2019/05/01 00:00:00","2019/05/02 03:51:19",295,-977.1,0,55,85,170,245,295,400,1000,10027,"2019/05/02 03:51:19"
"1021","HPRL1","2019/05/01 00:00:00","2019/05/02 03:51:19",295,-985.3,-500,-50,25,50,100,150,300,898,14286.85,"2019/05/02 03:51:19"
"1022","ER01","2019/05/02 00:00:00","2019/05/02 05:02:28",20,-982.8,25.08,48.15,51.7,56.98,81.28,118.93,292.87,13163.6,14250.6,"2019/05/02 05:02:28"
"1023","WOODLWN1","2019/05/03 00:00:00","2019/05/02 07:28:47",351,-1010,-1008.99,-115.14,-80.8,-60.6,-2.02,299.97,5036.87,12935.21,14645,"2019/05/02 07:28:47"
"1024","BODWF1","2019/05/03 00:00:00","2019/05/02 07:28:51",351,-981.9,-980.92,-111.94,-78.55,-58.91,-1.96,291.62,4896.74,12575.33,14237.55,"2019/05/02 07:28:51"
"1025","COLEASF1","2019/05/03 00:00:00","2019/05/02 07:33:57",1,-1001.9,-72.14,0,100.19,250.48,500.95,751.43,1001.9,5009.5,14026.6,"2019/05/02 07:33:57"
"1026","PARSF1","2019/05/03 00:00:00","2019/05/02 07:34:55",1,-996.4,-199.28,-99.64,-79.71,-49.82,0,49.82,249.1,996.4,14447.8,"2019/05/02 07:34:55"
"1027","HDWF1","2019/05/03 00:00:00","2019/05/02 07:35:40",1,-974.4,-194.88,-146.16,-77.95,-48.72,0,58.46,194.88,974.4,14128.8,"2019/05/02 07:35:40"
"1028","HDWF2","2019/05/03 00:00:00","2019/05/02 07:36:47",1,-974.4,-194.88,-146.16,-77.95,-48.72,0,58.46,194.88,974.4,14128.8,"2019/05/02 07:36:47"
"1029","HDWF3","2019/05/03 00:00:00","2019/05/02 07:37:58",1,-974.4,-194.88,-146.16,-77.95,-48.72,0,58.46,194.88,974.4,14128.8,"2019/05/02 07:37:59"
"1030","LEM_WIL","2019/05/02 00:00:00","2019/05/02 07:56:16",56,-970,-67.81,-0.87,12.64,92.08,97.4,109.03,260.64,392.13,14066.45,"2019/05/02 07:56:16"
"1031","RRSF1","2019/05/02 00:00:00","2019/05/02 08:32:12",2,-884.2,-71.21,0,53.05,106.1,309.47,442.1,1326.3,1989.45,12820.9,"2019/05/02 08:32:12"
"1032","PPCCGT","2019/05/02 00:00:00","2019/05/02 08:34:52",408,-1000.5,68.53,77.54,83.54,96.85,316.16,591.3,1500.75,5002.5,14507.25,"2019/05/02 08:34:52"
"1033","OAKEY1","2019/05/11 00:00:00","2019/05/02 08:47:14",2,-956.2,0,113.49,140.26,276.05,419.48,1349.86,1350.81,3347.36,13864.9,"2019/05/02 08:47:14"
"1034","OAKEY2","2019/05/11 00:00:00","2019/05/02 08:47:14",2,-956.2,0,113.49,140.26,276.05,419.48,1349.86,1350.81,3347.36,13864.9,"2019/05/02 08:47:14"
"1035","OAKEY1","2019/05/12 00:00:00","2019/05/02 08:48:17",2,-956.2,0,113.49,140.26,276.05,419.48,1349.86,1350.81,3347.36,13864.9,"2019/05/02 08:48:17"
"1036","OAKEY2","2019/05/12 00:00:00","2019/05/02 08:48:17",2,-956.2,0,113.49,140.26,276.05,419.48,1349.86,1350.81,3347.36,13864.9,"2019/05/02 08:48:17"
"1037","OAKEY1","2019/05/13 00:00:00","2019/05/02 08:49:12",2,-956.2,0,113.49,140.26,276.05,419.48,1349.86,1350.81,3347.36,13864.9,"2019/05/02 08:49:12"
"1038","OAKEY2","2019/05/13 00:00:00","2019/05/02 08:49:12",2,-956.2,0,113.49,140.26,276.05,419.48,1349.86,1350.81,3347.36,13864.9,"2019/05/02 08:49:12"
"1039","BARRON-2","2019/05/02 00:00:00","2019/05/02 09:27:34",14,-934.6,-0.96,93.46,186.92,280.38,467.3,934.6,11682.5,13084.4,13551.7,"2019/05/02 09:27:34"
"1040","SITHE01","2019/05/03 00:00:00","2019/05/02 09:45:12",1,-997.51,0,100,150,200,250,300,1000,5000,14164.52,"2019/05/02 09:45:12"
"1041","SITHE01","2019/05/04 00:00:00","2019/05/02 09:42:55",1,-997.51,0,100,150,200,250,300,1000,5000,14164.52,"2019/05/02 09:42:55"
"1042","CROOKWF2","2019/05/03 00:00:00","2019/05/02 09:50:30",1,-986.6,-77.69,49.33,98.66,172.66,295.98,357.64,439.04,520.43,14305.7,"2019/05/02 09:50:30"
"1043","TVPP104","2019/05/03 00:00:00","2019/05/02 09:54:41",9,-999.9,-69.62,-0.6,13.34,95.25,100.69,112.69,269.02,404.7,14504.35,"2019/05/02 09:54:41"
"1044","DEVILS_G","2019/05/03 00:00:00","2019/05/02 09:54:43",9,-968.89,-67.53,-0.66,12.85,92.21,97.54,109.16,260.63,392.04,14053.4,"2019/05/02 09:54:43"
"1045","JBUTTERS","2019/05/03 00:00:00","2019/05/02 09:54:43",9,-936.22,-65.27,-0.66,12.39,89.08,94.18,105.41,251.76,378.8,13579.25,"2019/05/02 09:54:43"
"1046","LK_ECHO","2019/05/03 00:00:00","2019/05/02 09:54:43",9,-938.48,-65.68,-0.92,12.16,89.01,94.12,105.37,252.04,379.34,13608.25,"2019/05/02 09:54:43"
"1047","TARRALEA","2019/05/03 00:00:00","2019/05/02 09:54:43",9,-940.46,-65.8,-0.9,12.2,89.22,94.34,105.61,252.6,380.17,13637.25,"2019/05/02 09:54:43"
"1048","SNUG1","2019/05/08 00:00:00","2019/05/02 10:11:21",411,-932.5,0,167.9,279.8,363.72,551.15,1631.92,4289.55,12215.8,13521.25,"2019/05/02 10:11:21"
"1049","MACARTH1","2019/05/03 00:00:00","2019/05/02 10:20:30",353,-997.1,-990.01,-159.92,-96.14,-34.9,39.98,79.96,300,11994.02,14450,"2019/05/02 10:20:30"
"1050","OAKLAND1","2019/05/03 00:00:00","2019/05/02 10:20:30",353,-909.96,-894.6,-158.89,-79.45,-31.85,0,80,300,12274.2,13187,"2019/05/02 10:20:30"
"1051","BLUFF1","2019/05/03 00:00:00","2019/05/02 10:20:30",365,-967.4,-870.66,-144.14,-76.42,-33.86,-0.97,290.22,967.4,9674,14027.3,"2019/05/02 10:20:30"
"1052","HALLWF1","2019/05/03 00:00:00","2019/05/02 10:20:30",365,-971.5,-874.35,-144.75,-76.75,-34,-0.97,291.45,971.5,9715,14086.75,"2019/05/02 10:20:30"
"1053","HALLWF2","2019/05/03 00:00:00","2019/05/02 10:20:30",365,-971.5,-874.35,-144.75,-76.75,-34,-0.97,291.45,971.5,9715,14086.75,"2019/05/02 10:20:30"
"1054","STWF1","2019/05/03 00:00:00","2019/05/02 10:20:33",353,-1006.2,-959.34,-547.36,-251.33,-126.16,-87.42,-42.72,-0.96,10430.8,14584.3,"2019/05/02 10:20:33"
"1055","BRAEMAR1","2019/05/03 00:00:00","2019/05/02 10:29:08",501,-970.9,-0.07,80.31,100,104.03,118.74,144.65,233.87,292.24,14078.05,"2019/05/02 10:29:08"
"1056","BRAEMAR2","2019/05/03 00:00:00","2019/05/02 10:29:08",501,-970.9,-0.07,81.05,98.05,104.01,118.7,144.65,233.87,292.24,14078.05,"2019/05/02 10:29:08"
"1057","CSPVPS1","2019/05/03 00:00:00","2019/05/02 10:30:21",502,-871.9,-784.27,-305.2,-87.19,-1.3,0,6.02,17.83,75.9,12642.55,"2019/05/02 10:30:21"
"1058","BANN1","2019/05/03 00:00:00","2019/05/02 10:30:26",501,-905.27,-814.75,-320,-90.54,-1.48,0,8.75,24.29,90.48,13126.38,"2019/05/02 10:30:26"
